# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7461562533333883,1.0626886218969653,-12.481548220754057,0,3.0,0.4941234303740944,180.0,0.0,0.08061257747104648
 0.08815028472598627,1.7575364873845196,1.0601695295397167,-12.481548220754057,0.26445085417795877,2.9999999999999996,0.4941234303740944,-179.99289397834343,8.988139101645627,0.5760942241669497
 0.12515281304898565,1.7691104660300425,1.0576779360349167,-12.148964349074356,0.3754584391469569,3.0,0.4686131962816003,-179.97157703549698,11.15244868742864,1.2368268054081144
 0.15387510277349056,1.7808766713804602,1.055213708751443,-11.828640486736358,0.46162530832047166,3.0,0.444842095252905,-179.936052537653,12.607526435892282,2.0308063783205363
 0.17836116094342908,1.7928335855462751,1.0527767150581757,-11.519931861048061,0.5350834828302872,2.9999999999999987,0.42266629257455807,-179.88632609454157,13.650325355099678,2.9309728044931385
 0.2001698027360529,1.8049796906379891,1.0503668223239926,-11.222236805025924,0.6005094082081587,3.0000000000000027,0.4019557277884395,-179.82240555854446,14.414914202731511,3.9195674831605927
 0.2200966276790513,1.8173134687661057,1.0479838979177734,-10.934993333139749,0.660289883037154,3.0000000000000027,0.38259263513326375,-179.74430102345525,14.977729389281558,4.9837782415891665
 0.2386119379710887,1.8298334020411269,1.0456278092083964,-10.657676026027033,0.7158358139132662,3.000000000000003,0.36447023824052616,-179.65202482288552,15.38788628670015,6.113805123942305
 0.256020620847112,1.8425379725735553,1.043298423564741,-10.389793193529563,0.7680618625413361,2.999999999999997,0.3474915964590869,-179.545591528317,15.67934352910118,7.301852392357609
 0.2725333596752005,1.855425662473894,1.0409956083556855,-10.130884288837636,0.8176000790256015,3.0,0.33156858435618697,-179.42501794680075,15.876764067787455,8.541541964327397
 0.2883027405504895,1.8684949538526456,1.0387192309501092,-9.880517549185592,0.8649082216514685,3.0,0.316620987704587,-179.290323118303,15.998697943259943,9.82754415360665
 0.303443329417727,1.881744328820312,1.0364691587168906,-9.638287841215575,0.9103299882531811,3.0000000000000036,0.3025757014903181,-179.14152831269863,16.059464458500756,11.155331151980324
 0.3180436388184458,1.8951722694873965,1.0342452590249092,-9.403814691311618,0.9541309164553374,3.0,0.28936601759432723,-178.97865702641224,16.0703388105854,12.521004806683992
 0.3321736587677753,1.9087772579644011,1.032047399243043,-9.176740483325561,0.9965209763033261,3.000000000000004,0.27693099160968815,-178.80173497870814,16.040338414192902,13.921171880230114
 0.3458898080059627,1.9225577763618287,1.0298754467401714,-8.956728807805462,1.0376694240178883,3.000000000000004,0.2652148784144952,-178.61079010762845,15.976765066909891,15.352851014350728
 0.3592383086756376,1.9365123067901822,1.0277292688851736,-8.743462948610576,1.077714926026913,2.999999999999996,0.25416662954773434,-178.40585256558197,15.88559104787824,16.81340163982643
 0.3722575569924828,1.9506393313599637,1.0256087330469277,-8.536644494098397,1.1167726709774486,3.0,0.24373944391586028,-178.1869547145822,15.77174150499835,18.300468541847387
 0.38497983199393493,1.9649373321816759,1.0235137065943127,-8.335992061419992,1.154939495981805,2.9999999999999956,0.23389036651282255,-177.9541311211374,15.63930564382878,19.811937883091645
 0.3974325547816447,1.9794047913658215,1.021444056896208,-8.141240123645126,1.1922976643449341,2.9999999999999956,0.22457992907705038,-177.70741855079194,15.491697678674628,21.34590179783581
 0.40963923459020996,1.9940401910229033,1.019399651321492,-7.952137930390451,1.22891770377063,3.000000000000009,0.21577182819626403,-177.44685596232068,15.331781482571214,22.90062952065272
 0.42162019172924703,2.0088420132634233,1.0173803572390439,-7.768448513582683,1.2648605751877413,3.0000000000000044,0.20743263619940738,-177.17248450157678,15.16196846591138,24.474543580193934
 0.43339311838824746,2.023808740197885,1.015386042017742,-7.589947770827432,1.3001793551647425,2.9999999999999907,0.199531541825959,-176.88434749499464,14.984295362532645,26.066199976861807
 0.44497351954050024,2.03893885393679,1.013416573026466,-7.416423619545463,1.3349205586215007,2.9999999999999902,0.19204011658791187,-176.58249044274774,14.80048669448392,27.67427153418159
 0.45637506377967596,2.0542308365906417,1.0114718176340942,-7.247675215736972,1.3691251913390279,3.0,0.18493210459959958,-176.2669610115638,14.612005397457503,29.297533808045795
 0.4676098655388451,2.069683170269942,1.0095516432095055,-7.0835122317926285,1.4028295966165354,3.0000000000000098,0.1781832330555501,-175.93780902719786,14.420094183200124,30.93485307849715
 0.4786887143623517,2.085294337085194,1.0076559171215786,-6.923754188316226,1.4360661430870554,3.00000000000001,0.1717710410986508,-175.5950864665638,14.225809576971468,32.58517605270075
 0.48962126284576735,2.1010628191469003,1.005784506739193,-6.768229835400148,1.4688637885373024,3.00000000000001,0.16567472529002517,-175.23884744952701,14.030050107247819,34.247520985983684
 0.5004161819676656,2.116987098565563,1.0039372794312273,-6.616776579216228,1.5012485459029972,3.00000000000001,0.15987499964093113,-174.8691482303578,13.833579788472731,35.92096998653134
 0.5110812904447695,2.1330656574516857,1.0021141025665603,-6.469239950145495,1.5332438713343086,2.999999999999979,0.15435396909225244,-174.48604718884866,13.637047779492574,37.60466231533039
 0.5216236632077333,2.14929697791577,1.0003148435140703,-6.325473109067735,1.5648709896232003,3.0,0.149095014525063,-174.08960482109507,13.44100492214412,39.29778852773146
 0.5320497229556838,2.165679542068319,0.998539369642637,-6.185336388676965,1.5961491688670515,3.0,0.14408268870175028,-173.67988372994262,13.245917707283718,40.99958533119147
