# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7999927428426288,4.9242715628288405,-18.9667315496076,0,3.0,0.5695036791445516,0.0,0.0,0.0774426370636174
 0.09175851864022276,1.811936497097863,4.920166754184114,-18.9667315496076,0.27527555592066827,3.0,0.5695036791445516,0.0071060216565499434,10.794657010266747,0.5548590094173437
 0.13017718443577386,1.8240615928067059,4.916097510231867,-18.55201522955256,0.39053155330732153,2.999999999999999,0.5448651334391186,0.02842296450300541,13.501555897973613,1.1938146064269157
 0.15993431561235655,1.8363666007852246,4.912063666066258,-18.150247659608596,0.47980294683706953,2.9999999999999982,0.5216006700899675,0.06394746234697157,15.380272511698598,1.9641996030625537
 0.18525070557288986,1.8488500918494868,4.908065056781451,-17.760874683003163,0.5557521167186694,2.999999999999998,0.49962013832402924,0.11367390545842793,16.774754529988748,2.8403728324691384
 0.2077549822179969,1.8615106368155598,4.904101517471607,-17.38337096640653,0.6232649466539906,3.0000000000000013,0.4788399458647163,0.1775944414555597,17.839026577436588,3.8054758909245745
 0.22827923130743472,1.8743468064995104,4.900172883230887,-17.01723834141812,0.684837693922304,2.9999999999999987,0.4591825587429419,0.25569897654474594,18.66057826196843,4.847302831839258
 0.2473158386272038,1.8873571717174067,4.896278989153453,-16.66200424068521,0.7419475158816112,3.0,0.4405760378808215,0.34797517711447457,19.29562168388618,5.956472720067893
 0.2651843489974312,1.9005403032853154,4.892419670333467,-16.317220224526707,0.7955530469922935,3.0,0.4229536105532077,0.45440847168298437,19.78313445595054,7.125480965612665
 0.28210581466383944,1.9138947720193042,4.88859476186509,-15.9824605940564,0.8463174439915181,2.999999999999997,0.40625327428419467,0.5749820531992444,20.15157663795634,8.34814932033619
 0.2982405079149087,1.9274191487354406,4.884804098842484,-15.657321086477562,0.8947215237447259,3.0000000000000036,0.3904174312165544,0.7096768816969912,20.422513129291154,9.619280785448495
 0.3137088998792529,1.9411120042497918,4.881047516359811,-15.341417648496721,0.9411266996377585,3.0000000000000036,0.37539255105260255,0.8584716873013931,20.612742394980444,10.934429883338009
 0.32860416995954633,1.9549719093784248,4.877324849511231,-15.034385283427973,0.985812509878639,3.0000000000000075,0.36112886012850215,1.0213429735877444,20.735631234791946,12.289742532434238
 0.3430000816100314,1.9689974349374073,4.873635933390907,-14.735876968154868,1.0290002448300943,3.000000000000004,0.347580055193418,1.1982650212918766,20.801995358441943,13.681840263791706
 0.35695616261946767,1.9831871517428066,4.869980603093,-14.445562635774536,1.0708684878584032,3.000000000000008,0.33470303971324133,1.3892098923715201,20.820704533607586,15.107733955353636
 0.3705212374779558,1.99753963061069,4.866358693711674,-14.163128220169686,1.1115637124338675,3.0,0.322457681091857,1.594147434418015,20.799112625776207,16.564757941301256
 0.3837359099636904,2.012053442357125,4.862770040341087,-13.888274758826146,1.1512077298910712,2.9999999999999916,0.31080658723348575,1.8130452854177825,20.74337185071568,18.050518620246173
 0.396634353401413,2.0267271577981787,4.859214478075403,-13.620717550302043,1.189903060204239,3.0,0.2997149007399407,2.0458688788625867,20.658667866826033,19.562853651550622
 0.40924563060768687,2.041559347749919,4.855691842008782,-13.360185363121156,1.2277368918230607,3.0,0.2891501096699326,2.2925814492080585,20.549399219192537,21.099799058245047
 0.42159468605376116,2.0565485830284125,4.852201967235386,-13.106419692779832,1.2647840581612837,3.0000000000000133,0.279081873112294,2.5531440376793526,20.419316670241994,22.659562349777183
 0.4337031044119184,2.0716934344497266,4.848744688849378,-12.85917406394885,1.3011093132357554,3.0,0.26948186069959557,2.827515498423203,20.27163300899118,24.24050030664477
 0.44558969928154507,2.086992472829929,4.845319841944919,-12.618213375025219,1.3367690978446354,2.999999999999995,0.2603236049012617,3.1156525050053507,20.10911072838812,25.841100429867353
 0.45727097628699476,2.1024442689850873,4.84192726161617,-12.383313282273658,1.3718129288609844,2.999999999999995,0.25158236478820534,3.4175095572522762,19.93413281402721,27.459965310165533
 0.46876150177091047,2.118047393731268,4.838566782957292,-12.154259621174317,1.4062845053127315,3.0,0.2432350007133906,3.7330389884361748,19.748760486349074,29.095799351055426
 0.4800741995385358,2.1338004178845393,4.835238241062448,-11.93084786250703,1.4402225986156076,3.0000000000000098,0.2352598585880117,4.062190972802134,19.554780707756795,30.747397410106554
 0.49122059206284735,2.149701912260968,4.831941471025799,-11.712882601011536,1.4736617761885422,2.999999999999995,0.22763666352288672,4.404913533436182,19.35374558095762,32.413635018335185
 0.5022109983173549,2.1657504476766216,4.828676307941508,-11.500177074530432,1.5066329949520652,3.000000000000015,0.22034642142761257,4.761152550473019,19.147005253050384,34.093459909420815
 0.5130546973772743,2.1819445949475678,4.825442586903735,-11.292552711667659,1.5391640921318233,3.00000000000001,0.21337132836667544,5.130851769642203,18.935735561026124,35.78588464457169
 0.5237600647396888,2.198282924889873,4.822240143006641,-11.089838706209337,1.5712801942190668,2.99999999999999,0.20669468690198053,5.513952811151333,18.720961405509318,37.489980160577566
 0.5343346867068264,2.214764008319606,4.819068811344388,-10.891871616484703,1.6030040601204794,2.9999999999999893,0.20030082885014666,5.910395178904928,18.503576591408844,39.204870100831755
 0.5447854569835466,2.2313864160528327,4.81592842701114,-10.698494988230193,1.63435637095064,2.9999999999999787,0.1941750439451995,6.320116270057379,18.284360767388222,40.9297258144007
