# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.029028629485831,3.278076127580827,-0.006280396348610222,0,3.0,-0.019334304005236752,0.0,0.0,0.0
 0.08888231006611436,2.040878726978674,3.278074828649039,-0.006280396348610222,0.26664693019834307,3.0,-0.019334304005236752,0.0,-0.3598283723906448,0.0
 0.12490510622397559,2.0524305571044037,3.278070949040757,-0.019242420459053403,0.37471531867192676,2.9999999999999996,-0.02067845595100128,0.0,-0.49858771730961726,0.0
 0.15200394602293915,2.06368642633382,3.2780645145366054,-0.03275356913615765,0.45601183806881745,3.0000000000000004,-0.022146408691644352,0.0,-0.62956876543682,0.0
 0.17439422367808075,2.0746486411377236,3.278055550917209,-0.04684978859729276,0.5231826710342422,2.9999999999999987,-0.023752529089947717,0.0,-0.7617183996143573,0.0
 0.19371954107046324,2.085319507986915,3.278044083963191,-0.06157023843345786,0.5811586232113897,2.9999999999999987,-0.02551321709336284,0.0,-0.8993994854705349,0.0
 0.21082809050502335,2.0957013333521943,3.278030139455176,-0.07695765899204844,0.63248427151507,3.0000000000000018,-0.027447243043967878,0.0,-1.0456174631397097,0.0
 0.226226773078751,2.105796423704362,3.2780137431737884,-0.09305879040048319,0.6786803192362529,2.9999999999999982,-0.029576158189835035,0.0,-1.2029118673687016,0.0
 0.2402478014495897,2.115607085514219,3.2779949208996513,-0.10992485182047833,0.720743404348769,2.9999999999999982,-0.03192478184576816,0.0,-1.3737178932683876,0.0
 0.2531232539354448,2.125135625252565,3.27797369841339,-0.12761209128422443,0.7593697618063344,3.000000000000002,-0.03452179495652213,0.0,-1.560558252853436,0.0
 0.26502305153089756,2.134384349390201,3.277950101495628,-0.14618241862909367,0.7950691545926926,2.999999999999995,-0.03740045232539167,0.0,-1.7661725005266233,0.0
 0.2760761722064418,2.143355564397927,3.2779241559269896,-0.1657041364112422,0.8282285166193254,3.000000000000005,-0.04059945670330681,0.0,-1.9936246862809988,0.0
 0.2863833533166693,2.152051576746544,3.277895887488099,-0.18625278711856091,0.8591500599500078,2.9999999999999947,-0.044164018828023455,0.0,-2.246408573932173,0.0
 0.2960251219103662,2.1604746929068517,3.27786532195958,-0.2079121387553115,0.8880753657310984,2.9999999999999942,-0.048147169743843234,0.0,-2.497532958991603,0.0
 0.3051794344052622,2.168627219349651,3.2778324851220573,-0.23077533592822294,0.8930726073948323,0.5458893463075633,-0.05261137269775466,0.0,-2.6966691977684643,0.0
 0.3141426820685539,2.176511462545743,3.2777974027561547,-0.2549462498137919,0.8661828644049572,-3.0,-0.05763053588051709,0.0,-2.865028895783291,0.0
 0.32307621096714606,2.1841297289659267,3.2777601006424963,-0.2805410682495735,0.8393822777091808,-2.9999999999999813,-0.06329251874717944,0.0,-3.049190681537187,0.0
 0.33197992080001076,2.1914843250810034,3.277720604561706,-0.3076901773030556,0.8126711482105867,-3.0,-0.06970229327448005,0.0,-3.2511734657143343,0.0
 0.3408537079487707,2.198577557361773,3.277678940294409,-0.33654039862150065,0.7860497867643069,-3.000000000000006,-0.07698594349020126,0.0,-3.4733275362893488,0.0
 0.3496974650379481,2.205411732279036,3.277635133621228,-0.36725766364359463,0.7595185154967747,-3.0,-0.08529576693417455,0.0,-3.718401851165426,0.0
 0.3585110804103053,2.211989156303593,3.277589210322788,-0.4000302273596279,0.733077669379703,-3.0,-0.09481683395583781,0.0,-3.9896278372685146,0.0
 0.3672944374971625,2.218312135906245,3.2775411961797123,-0.435072553298023,0.7067275981191314,-3.0,-0.10577548142383161,0.0,-4.2908244203478745,0.0
 0.3760474140579141,2.2243829775577915,3.2774911169726266,-0.47263003887562843,0.6804686684368767,-3.0,-0.11845041811213301,0.0,-4.626530730842957,0.0
 0.3847698812554261,2.230203987729033,3.2774389984821535,-0.5129848014136874,0.6543012668443405,-3.000000000000013,-0.13318736283193447,0.0,-5.002175054072528,0.0
 0.39346170252388474,2.2357774728907707,3.2773848664889176,-0.5564628129372282,0.6282258030389646,-3.000000000000006,-0.15041854867245813,0.0,-5.424291888773495,0.0
 0.4021227321719577,2.2411057395138045,3.2773287467735437,-0.6034427658056972,0.6022427140947457,-2.999999999999994,-0.17068896818493318,0.0,-5.900803323561223,0.0
 0.4107528136453243,2.246191094068935,3.277270665116655,-0.6543671792463429,0.576352469674646,-2.999999999999994,-0.19469210932671865,0.0,-6.4413875120074495,0.0
 0.41935177734655,2.251035843026962,3.2772106472988765,-0.7097564366476236,0.5505555785709688,-3.000000000000013,-0.22331920746832246,0.0,-7.057966464412717,0.0
 0.4279194378736281,2.2556422928586866,3.2771487191008313,-0.7702266973262132,0.5248525969897345,-3.0000000000000067,-0.2577280395641657,0.0,-7.765359380801369,0.0
 0.43645559048629395,2.260012750034909,3.2770849063031444,-0.8365129900929303,0.49924413915173677,-3.000000000000013,-0.29944042218892175,0.0,-8.582169005708122,0.0
 0.44496000653374174,2.2641495210264297,3.2770192346864393,-0.9094993259069835,0.4737308910093935,-2.9999999999999933,-0.3504825912639232,0.0,-9.532000971849357,0.0
 0.4534324274664011,2.2680549123040494,3.2769517300313407,-0.9902584504710095,0.4483136282114153,-3.0000000000000067,-0.4135908744428745,0.0,-10.645167192418068,0.0
 0.4618725568884695,2.2717312303385677,3.2768824181184724,-1.0801050392945744,0.4229932399452101,-3.0,-0.49251884119502,0.0,-11.961105898425586,0.0
